Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
1,63,173.0,76.0,7.0,90.0,39.2
1,72,211.0,121.0,27.0,108.0,40.7
0,20,180.0,72.0,4.0,90.0,38.6
1,28,188.0,84.0,22.0,105.0,40.8
0,58,162.0,67.0,26.0,107.0,41.0
0,41,173.0,69.0,17.0,92.0,40.0
0,24,141.0,45.0,9.0,91.0,39.8
0,53,168.0,65.0,21.0,102.0,40.5
0,54,180.0,78.0,10.0,94.0,39.8
0,41,170.0,72.0,17.0,92.0,40.2
0,22,176.0,67.0,25.0,108.0,40.9
0,44,160.0,61.0,1.0,79.0,37.8
1,34,178.0,80.0,21.0,106.0,40.4
0,73,166.0,65.0,7.0,83.0,39.5
0,51,167.0,62.0,3.0,87.0,38.7
1,49,196.0,94.0,24.0,98.0,41.1
1,42,183.0,83.0,2.0,92.0,38.3
0,29,150.0,48.0,11.0,102.0,40.0
0,65,196.0,97.0,8.0,89.0,39.9
1,27,185.0,90.0,20.0,103.0,40.3
1,23,185.0,89.0,27.0,109.0,40.7
0,75,184.0,81.0,2.0,75.0,37.9
1,31,180.0,83.0,5.0,92.0,39.0
0,30,145.0,49.0,11.0,90.0,40.0
1,51,182.0,85.0,16.0,93.0,40.5
0,23,159.0,57.0,17.0,90.0,40.2
0,50,149.0,55.0,13.0,101.0,40.4
1,31,175.0,76.0,16.0,89.0,40.2
0,73,162.0,61.0,27.0,99.0,40.7
0,71,168.0,68.0,12.0,90.0,39.9
0,33,162.0,57.0,16.0,88.0,40.3
1,35,202.0,97.0,16.0,105.0,40.1
1,69,183.0,84.0,29.0,112.0,40.7
0,51,159.0,57.0,13.0,93.0,39.9
0,62,162.0,67.0,12.0,99.0,40.2
0,47,149.0,54.0,6.0,87.0,39.5
1,44,168.0,72.0,28.0,113.0,40.9
1,77,166.0,66.0,25.0,109.0,40.4
1,45,211.0,112.0,24.0,108.0,40.8
0,34,186.0,78.0,8.0,81.0,39.5
1,76,170.0,78.0,15.0,95.0,40.0
0,50,170.0,66.0,6.0,85.0,39.5
1,73,195.0,103.0,7.0,89.0,39.6
0,40,159.0,60.0,9.0,86.0,39.6
0,25,163.0,65.0,7.0,91.0,39.3
0,28,154.0,56.0,28.0,106.0,40.4
0,62,154.0,59.0,16.0,107.0,40.2
0,44,164.0,60.0,19.0,104.0,40.6
0,58,162.0,57.0,25.0,109.0,40.8
0,25,175.0,70.0,20.0,105.0,40.4
0,68,179.0,79.0,30.0,105.0,40.8
1,79,184.0,87.0,21.0,100.0,40.5
0,20,158.0,57.0,25.0,108.0,40.7
0,21,175.0,67.0,17.0,93.0,40.4
1,79,190.0,94.0,27.0,106.0,40.7
1,44,173.0,69.0,27.0,107.0,40.9
0,79,162.0,58.0,18.0,95.0,40.1
0,30,126.0,39.0,25.0,104.0,40.7
1,34,184.0,85.0,19.0,109.0,40.4
1,54,196.0,105.0,16.0,85.0,40.5
0,75,158.0,60.0,16.0,101.0,40.3
0,47,162.0,57.0,24.0,106.0,40.6
1,45,181.0,87.0,25.0,104.0,40.9
0,51,169.0,70.0,28.0,106.0,40.7
1,25,177.0,80.0,22.0,93.0,40.4
1,45,198.0,100.0,16.0,97.0,39.9
1,47,172.0,72.0,23.0,103.0,40.5
1,47,183.0,83.0,13.0,91.0,40.4
0,61,153.0,52.0,2.0,81.0,37.9
1,65,198.0,96.0,5.0,85.0,39.1
0,44,171.0,70.0,17.0,105.0,40.4
1,22,195.0,95.0,29.0,108.0,41.0
1,21,191.0,87.0,25.0,105.0,40.6
1,38,194.0,101.0,20.0,109.0,40.5
1,22,183.0,83.0,13.0,99.0,40.1
1,63,194.0,106.0,8.0,82.0,39.6
0,76,175.0,72.0,10.0,97.0,39.8
0,32,150.0,55.0,7.0,80.0,39.4
1,69,180.0,86.0,12.0,97.0,40.3
0,35,178.0,71.0,8.0,85.0,39.8
0,33,163.0,63.0,12.0,93.0,39.9
0,39,165.0,61.0,22.0,103.0,40.7
1,25,200.0,107.0,9.0,92.0,39.7
1,68,177.0,85.0,23.0,94.0,40.8
0,42,163.0,61.0,6.0,88.0,39.2
0,22,169.0,69.0,17.0,106.0,40.3
1,68,175.0,81.0,6.0,79.0,39.3
1,25,197.0,97.0,14.0,92.0,40.4
1,47,184.0,88.0,6.0,81.0,39.4
0,20,172.0,71.0,5.0,73.0,39.1
0,23,158.0,56.0,9.0,91.0,39.9
1,37,187.0,87.0,29.0,113.0,40.8
0,61,152.0,50.0,15.0,80.0,40.2
1,25,180.0,81.0,15.0,91.0,40.2
0,26,168.0,59.0,13.0,90.0,39.9
1,25,186.0,88.0,21.0,103.0,40.6
1,20,182.0,81.0,1.0,75.0,37.5
0,30,161.0,64.0,26.0,99.0,40.7
1,24,181.0,75.0,20.0,101.0,41.0
0,38,166.0,65.0,15.0,100.0,40.4
0,27,167.0,63.0,3.0,83.0,38.4
0,45,161.0,60.0,4.0,84.0,38.7
0,76,162.0,65.0,10.0,94.0,39.8
0,39,166.0,61.0,4.0,85.0,38.9
1,78,176.0,82.0,3.0,86.0,37.9
0,53,166.0,67.0,7.0,91.0,39.5
0,39,164.0,61.0,17.0,95.0,40.4
1,22,186.0,88.0,10.0,83.0,40.0
1,31,183.0,80.0,21.0,99.0,40.4
0,42,166.0,63.0,11.0,80.0,40.2
0,62,167.0,65.0,11.0,97.0,39.9
0,27,171.0,68.0,6.0,87.0,39.2
1,75,169.0,72.0,16.0,98.0,40.0
0,45,158.0,57.0,7.0,91.0,39.3
1,49,202.0,102.0,20.0,103.0,40.4
1,37,190.0,95.0,29.0,116.0,40.6
1,52,185.0,92.0,7.0,94.0,39.5
0,28,168.0,65.0,2.0,82.0,37.9
0,35,166.0,63.0,24.0,101.0,40.6
0,36,168.0,69.0,28.0,104.0,41.0
1,30,187.0,89.0,3.0,91.0,38.4
0,25,169.0,66.0,22.0,105.0,40.6
1,28,185.0,87.0,24.0,95.0,40.5
1,20,190.0,89.0,30.0,106.0,41.2
1,20,187.0,93.0,8.0,89.0,39.5
1,44,183.0,84.0,3.0,84.0,38.4
0,48,147.0,45.0,23.0,100.0,40.8
0,22,165.0,60.0,24.0,105.0,40.9
1,25,201.0,107.0,4.0,78.0,38.8
0,75,168.0,66.0,18.0,103.0,40.0
1,39,172.0,77.0,15.0,94.0,40.4
0,25,163.0,66.0,4.0,88.0,39.0
1,30,187.0,94.0,18.0,94.0,40.4
0,39,178.0,73.0,23.0,103.0,40.8
0,31,166.0,64.0,26.0,104.0,40.8
1,59,191.0,97.0,9.0,86.0,39.7
0,35,170.0,66.0,8.0,99.0,39.8
1,68,185.0,90.0,12.0,87.0,40.3
1,31,182.0,86.0,9.0,86.0,39.8
0,39,172.0,66.0,25.0,106.0,40.6
1,42,191.0,87.0,15.0,86.0,40.2
1,28,189.0,89.0,29.0,107.0,40.8
0,71,159.0,64.0,11.0,85.0,39.7
1,42,179.0,84.0,27.0,108.0,41.0
0,29,164.0,60.0,14.0,92.0,40.1
1,20,178.0,80.0,9.0,84.0,39.4
0,21,167.0,67.0,23.0,111.0,40.7
0,33,153.0,54.0,17.0,97.0,40.1
0,60,152.0,58.0,14.0,86.0,40.2
1,69,188.0,98.0,24.0,112.0,40.7
1,29,181.0,78.0,6.0,91.0,39.3
1,26,176.0,84.0,15.0,92.0,40.2
0,75,140.0,48.0,5.0,85.0,39.1
0,25,163.0,63.0,15.0,96.0,39.7
0,47,161.0,61.0,3.0,84.0,38.8
1,47,182.0,86.0,30.0,114.0,40.7
1,64,178.0,83.0,24.0,103.0,41.0
1,77,176.0,78.0,4.0,79.0,38.6
0,21,169.0,64.0,9.0,86.0,39.6
1,50,189.0,96.0,14.0,93.0,39.9
1,31,167.0,67.0,24.0,107.0,40.5
0,43,154.0,50.0,26.0,101.0,41.0
0,22,184.0,81.0,5.0,82.0,39.4
0,25,167.0,63.0,15.0,90.0,40.2
0,40,159.0,56.0,27.0,103.0,41.0
1,53,182.0,85.0,26.0,110.0,40.6
1,30,193.0,101.0,10.0,91.0,39.8
0,52,164.0,67.0,3.0,87.0,38.4
1,33,180.0,83.0,20.0,103.0,40.6
0,39,167.0,71.0,27.0,118.0,41.1
1,26,163.0,69.0,16.0,105.0,40.4
0,68,164.0,61.0,19.0,100.0,40.6
0,30,167.0,72.0,12.0,95.0,40.4
0,65,149.0,50.0,25.0,105.0,40.4
0,29,157.0,55.0,18.0,102.0,40.2
0,42,167.0,68.0,12.0,93.0,40.0
0,34,176.0,76.0,18.0,95.0,40.3
1,43,173.0,74.0,12.0,89.0,39.9
0,50,159.0,60.0,7.0,91.0,39.4
0,36,177.0,73.0,30.0,109.0,40.9
1,40,173.0,79.0,15.0,100.0,40.2
0,36,173.0,71.0,11.0,86.0,39.7
0,53,155.0,53.0,2.0,85.0,38.0
0,30,163.0,58.0,22.0,109.0,40.5
1,40,179.0,86.0,10.0,97.0,39.9
0,53,151.0,49.0,27.0,105.0,41.0
0,25,157.0,57.0,23.0,107.0,40.8
0,41,165.0,69.0,20.0,99.0,40.7
1,20,176.0,81.0,14.0,92.0,40.2
0,30,165.0,64.0,20.0,101.0,40.4
0,55,158.0,62.0,17.0,86.0,40.1
0,32,170.0,70.0,10.0,98.0,39.7
0,28,176.0,78.0,27.0,112.0,40.3
1,39,191.0,88.0,17.0,103.0,40.3
1,42,189.0,97.0,18.0,102.0,40.3
0,47,165.0,67.0,3.0,85.0,38.5
0,38,163.0,65.0,19.0,97.0,40.5
0,72,163.0,63.0,4.0,83.0,39.1
1,46,177.0,76.0,21.0,100.0,40.4
1,72,204.0,112.0,24.0,107.0,40.6
1,32,175.0,73.0,29.0,114.0,41.2
0,30,191.0,92.0,25.0,104.0,41.1
1,70,192.0,93.0,29.0,114.0,40.8
1,34,190.0,88.0,18.0,93.0,40.5
1,28,178.0,85.0,13.0,95.0,40.0
0,28,175.0,71.0,6.0,83.0,39.3
0,77,150.0,52.0,14.0,99.0,40.5
1,47,196.0,100.0,4.0,83.0,38.7
0,66,172.0,68.0,21.0,104.0,40.3
1,29,177.0,82.0,30.0,109.0,40.5
1,70,182.0,91.0,26.0,108.0,40.7
1,49,181.0,78.0,1.0,80.0,37.8
1,37,178.0,88.0,7.0,86.0,39.2
1,21,178.0,77.0,13.0,97.0,40.0
1,38,194.0,101.0,14.0,90.0,39.8
0,34,156.0,56.0,17.0,93.0,40.3
0,31,182.0,71.0,20.0,98.0,40.7
0,28,154.0,60.0,25.0,102.0,40.7
1,51,185.0,85.0,24.0,102.0,40.4
0,33,171.0,74.0,7.0,95.0,39.4
0,48,182.0,80.0,10.0,92.0,40.0
1,61,180.0,90.0,4.0,85.0,39.2
1,53,193.0,94.0,23.0,101.0,40.8
1,67,212.0,124.0,16.0,87.0,40.1
0,37,162.0,59.0,10.0,90.0,39.8
0,41,177.0,69.0,5.0,82.0,39.1
0,38,157.0,58.0,20.0,103.0,40.5
0,54,169.0,66.0,3.0,80.0,38.9
1,76,182.0,89.0,15.0,96.0,40.4
0,23,154.0,57.0,6.0,74.0,39.2
1,26,197.0,98.0,5.0,77.0,39.2
0,54,163.0,60.0,28.0,114.0,41.0
0,56,169.0,65.0,26.0,100.0,40.9
0,27,166.0,68.0,8.0,90.0,39.3
1,40,189.0,91.0,25.0,99.0,40.6
0,30,175.0,67.0,2.0,85.0,38.1
0,22,169.0,62.0,19.0,99.0,40.3
1,61,169.0,72.0,29.0,110.0,41.0
0,20,158.0,54.0,3.0,81.0,38.1
1,24,161.0,62.0,11.0,90.0,39.9
0,34,169.0,65.0,2.0,82.0,37.8
0,58,161.0,61.0,11.0,87.0,39.9
0,25,166.0,67.0,3.0,79.0,38.4
0,47,176.0,67.0,4.0,87.0,38.6
1,20,190.0,93.0,16.0,99.0,40.2
0,20,152.0,53.0,3.0,76.0,38.3
1,20,166.0,71.0,14.0,96.0,40.1
0,28,168.0,66.0,28.0,109.0,40.7
1,34,180.0,83.0,26.0,93.0,40.5
0,35,155.0,55.0,11.0,87.0,39.7
1,53,167.0,74.0,18.0,101.0,40.3
1,20,182.0,85.0,3.0,81.0,38.6
1,71,176.0,81.0,20.0,98.0,40.7
0,61,158.0,60.0,23.0,102.0,40.5
0,76,156.0,56.0,28.0,102.0,41.0
0,24,163.0,59.0,8.0,90.0,39.6
1,28,186.0,82.0,12.0,94.0,39.6
0,22,171.0,69.0,12.0,90.0,39.8
1,69,194.0,104.0,17.0,101.0,40.2
0,41,176.0,73.0,9.0,84.0,39.7
0,42,159.0,64.0,15.0,87.0,39.8
0,50,152.0,52.0,26.0,105.0,40.9
0,56,164.0,67.0,11.0,86.0,39.9
0,52,170.0,67.0,19.0,101.0,40.5
0,70,178.0,81.0,8.0,93.0,39.5
1,42,167.0,71.0,19.0,111.0,40.2
0,63,169.0,69.0,12.0,90.0,39.9
1,34,170.0,68.0,23.0,103.0,40.5
0,46,163.0,62.0,12.0,96.0,40.1
1,24,190.0,95.0,13.0,93.0,40.2
1,20,192.0,86.0,1.0,81.0,38.1
0,26,169.0,66.0,4.0,82.0,38.6
1,42,182.0,87.0,21.0,107.0,40.1
0,57,161.0,61.0,30.0,116.0,41.0
0,77,151.0,53.0,16.0,94.0,40.5
1,58,195.0,103.0,22.0,99.0,40.4
0,25,171.0,60.0,25.0,112.0,40.8
0,62,170.0,69.0,27.0,113.0,40.6
0,50,172.0,71.0,15.0,84.0,40.3
0,27,168.0,64.0,2.0,76.0,38.2
0,54,157.0,54.0,18.0,101.0,40.9
0,38,156.0,61.0,23.0,100.0,40.4
0,61,174.0,73.0,25.0,117.0,40.6
0,24,166.0,68.0,18.0,92.0,40.4
0,22,175.0,66.0,7.0,90.0,39.3
1,46,187.0,88.0,7.0,97.0,39.5
1,46,189.0,98.0,14.0,100.0,40.3
1,33,201.0,105.0,27.0,103.0,40.9
1,42,169.0,66.0,21.0,108.0,40.3
0,59,157.0,66.0,6.0,83.0,39.3
1,22,174.0,81.0,28.0,107.0,40.7
0,20,166.0,58.0,8.0,88.0,39.9
1,62,184.0,83.0,8.0,75.0,39.5
0,62,162.0,60.0,10.0,91.0,40.1
0,55,146.0,49.0,20.0,92.0,40.2
1,32,180.0,86.0,23.0,97.0,40.5
1,31,182.0,82.0,9.0,97.0,39.7
0,53,175.0,75.0,3.0,75.0,38.7
1,23,177.0,73.0,23.0,108.0,40.6
1,51,191.0,92.0,4.0,78.0,38.9
0,37,147.0,51.0,18.0,100.0,40.7
1,56,198.0,99.0,6.0,86.0,39.2
1,20,205.0,100.0,7.0,95.0,39.8
0,54,171.0,68.0,6.0,82.0,39.2
0,42,181.0,77.0,23.0,102.0,40.7
0,69,168.0,67.0,26.0,104.0,40.9
0,35,171.0,71.0,25.0,91.0,40.5
1,35,202.0,112.0,15.0,92.0,40.1
0,61,155.0,58.0,26.0,115.0,40.6
0,25,162.0,56.0,30.0,106.0,40.4
1,23,165.0,70.0,4.0,76.0,38.9
0,24,153.0,48.0,21.0,101.0,40.2
0,34,185.0,75.0,14.0,93.0,40.0
0,32,170.0,68.0,1.0,76.0,37.7
0,30,174.0,69.0,14.0,86.0,40.6
0,23,150.0,48.0,26.0,108.0,40.6
1,36,183.0,88.0,6.0,88.0,38.8
0,31,158.0,64.0,24.0,94.0,40.4
1,20,193.0,89.0,20.0,94.0,40.1
0,60,159.0,53.0,6.0,87.0,39.5
1,67,201.0,96.0,18.0,105.0,40.5
1,32,182.0,83.0,17.0,108.0,40.4
1,77,170.0,74.0,24.0,107.0,40.8
0,31,164.0,57.0,18.0,94.0,40.3
0,56,174.0,69.0,5.0,85.0,39.1
0,63,146.0,45.0,14.0,101.0,40.1
1,26,180.0,76.0,11.0,90.0,40.1
0,75,161.0,60.0,16.0,84.0,40.0
0,51,157.0,58.0,26.0,102.0,40.7
0,31,153.0,60.0,12.0,93.0,40.0
1,35,194.0,98.0,24.0,103.0,40.6
0,23,151.0,53.0,26.0,102.0,40.7
1,23,193.0,93.0,29.0,103.0,41.1
1,69,195.0,95.0,10.0,92.0,39.6
1,68,185.0,85.0,26.0,102.0,40.5
0,20,171.0,72.0,25.0,107.0,40.7
0,71,163.0,65.0,11.0,90.0,40.0
0,58,158.0,57.0,12.0,89.0,40.0
0,46,168.0,64.0,2.0,85.0,37.7
0,78,161.0,56.0,25.0,106.0,40.6
1,74,184.0,88.0,7.0,88.0,39.4
1,30,184.0,79.0,12.0,95.0,40.1
0,42,178.0,74.0,11.0,93.0,40.0
0,63,171.0,68.0,23.0,100.0,40.7
0,25,166.0,65.0,6.0,89.0,39.2
0,22,160.0,59.0,3.0,90.0,38.8
0,32,161.0,63.0,17.0,99.0,40.3
1,38,190.0,91.0,26.0,113.0,40.8
0,32,162.0,63.0,14.0,88.0,39.9
1,56,200.0,99.0,12.0,92.0,40.2
0,31,179.0,77.0,9.0,92.0,40.1
0,43,172.0,69.0,3.0,84.0,38.8
1,20,182.0,86.0,3.0,87.0,38.6
0,72,146.0,51.0,18.0,93.0,40.2
1,46,188.0,83.0,25.0,101.0,40.7
0,28,163.0,62.0,19.0,93.0,40.4
1,30,203.0,99.0,3.0,87.0,38.5
1,40,172.0,80.0,11.0,98.0,40.1
0,21,160.0,57.0,3.0,91.0,38.7
0,36,159.0,62.0,23.0,105.0,40.5
0,21,158.0,59.0,19.0,95.0,40.6
1,69,203.0,107.0,24.0,111.0,41.3
1,20,168.0,67.0,15.0,101.0,40.2
0,74,178.0,71.0,20.0,101.0,40.5
1,32,176.0,80.0,25.0,102.0,40.6
1,56,179.0,87.0,20.0,107.0,40.4
1,37,185.0,83.0,26.0,106.0,41.0
0,36,165.0,62.0,6.0,83.0,39.3
1,29,193.0,89.0,8.0,88.0,39.4
1,68,166.0,75.0,28.0,112.0,40.8
0,28,169.0,68.0,3.0,81.0,38.5
0,75,156.0,60.0,7.0,81.0,39.5
0,41,162.0,60.0,30.0,104.0,41.3
1,42,192.0,95.0,30.0,107.0,40.7
1,25,173.0,72.0,19.0,104.0,40.4
1,61,167.0,74.0,10.0,86.0,40.1
0,39,155.0,54.0,26.0,105.0,41.1
0,33,165.0,67.0,4.0,88.0,39.1
1,64,180.0,90.0,13.0,90.0,39.8
1,31,194.0,94.0,29.0,111.0,40.9
1,76,172.0,75.0,4.0,76.0,38.9
0,50,168.0,61.0,2.0,89.0,38.1
1,26,195.0,97.0,7.0,84.0,39.4
1,35,175.0,80.0,26.0,106.0,40.7
1,69,189.0,93.0,10.0,92.0,39.9
0,49,173.0,69.0,23.0,113.0,40.5
0,37,174.0,75.0,19.0,98.0,40.6
1,46,175.0,80.0,21.0,97.0,40.5
0,22,155.0,49.0,23.0,97.0,40.9
1,74,198.0,104.0,11.0,92.0,39.7
1,38,189.0,93.0,13.0,90.0,39.8
1,33,185.0,91.0,17.0,91.0,40.1
0,34,152.0,51.0,13.0,93.0,39.9
1,58,190.0,87.0,23.0,98.0,40.9
1,56,179.0,87.0,5.0,95.0,39.1
1,33,182.0,88.0,6.0,89.0,39.3
0,40,160.0,59.0,7.0,81.0,39.8
1,25,204.0,105.0,10.0,83.0,39.4
0,58,151.0,56.0,8.0,92.0,39.5
0,68,163.0,59.0,28.0,107.0,40.8
0,23,160.0,59.0,11.0,88.0,40.2
1,52,185.0,94.0,7.0,84.0,39.5
1,40,185.0,87.0,25.0,102.0,40.7
0,61,153.0,62.0,15.0,89.0,40.3
0,48,175.0,73.0,10.0,87.0,39.8
1,51,181.0,87.0,9.0,91.0,39.6
1,22,185.0,83.0,11.0,86.0,40.0
1,77,176.0,78.0,29.0,112.0,40.8
0,24,166.0,65.0,24.0,114.0,40.8
0,26,172.0,67.0,22.0,120.0,40.9
0,40,178.0,74.0,21.0,102.0,40.7
1,35,178.0,79.0,3.0,82.0,38.7
0,52,141.0,47.0,15.0,101.0,40.2
0,41,186.0,81.0,10.0,95.0,39.3
0,37,172.0,67.0,9.0,86.0,40.1
0,43,139.0,45.0,12.0,90.0,40.0
1,29,173.0,73.0,18.0,104.0,40.8
0,60,168.0,64.0,6.0,84.0,39.4
0,48,185.0,82.0,2.0,84.0,38.4
1,27,182.0,79.0,29.0,103.0,41.1
0,55,158.0,54.0,27.0,105.0,41.0
1,69,174.0,83.0,24.0,108.0,40.8
0,45,159.0,62.0,8.0,94.0,39.6
0,42,169.0,64.0,7.0,88.0,39.4
0,68,168.0,67.0,26.0,103.0,40.7
1,62,189.0,95.0,6.0,88.0,39.3
1,27,181.0,83.0,6.0,86.0,39.4
1,28,186.0,89.0,13.0,90.0,39.7
1,68,184.0,93.0,21.0,95.0,41.0
1,38,190.0,87.0,28.0,99.0,41.1
0,43,161.0,59.0,4.0,75.0,39.7
1,68,191.0,97.0,5.0,76.0,38.9
0,49,168.0,67.0,21.0,98.0,40.4
1,71,180.0,89.0,6.0,96.0,39.2
0,54,159.0,60.0,19.0,104.0,40.6
0,57,163.0,68.0,29.0,109.0,40.7
0,24,153.0,57.0,21.0,105.0,40.2
1,45,184.0,85.0,10.0,90.0,39.8
1,28,187.0,90.0,25.0,110.0,40.7
0,59,171.0,71.0,26.0,99.0,40.8
0,22,152.0,50.0,10.0,94.0,39.5
0,43,157.0,55.0,28.0,108.0,40.9
1,74,170.0,76.0,29.0,109.0,41.0
0,34,156.0,56.0,12.0,89.0,40.1
0,46,168.0,66.0,4.0,78.0,39.1
1,41,172.0,78.0,4.0,83.0,39.1
0,23,179.0,70.0,25.0,111.0,40.8
1,20,196.0,102.0,2.0,81.0,38.0
0,20,155.0,60.0,21.0,102.0,40.5
1,58,185.0,89.0,2.0,89.0,38.4
0,36,166.0,65.0,12.0,95.0,40.2
0,50,160.0,58.0,17.0,92.0,40.1
1,51,180.0,84.0,24.0,98.0,40.7
1,56,187.0,91.0,17.0,92.0,40.4
1,38,193.0,99.0,11.0,94.0,39.9
0,64,157.0,60.0,13.0,94.0,40.1
0,20,164.0,65.0,25.0,105.0,40.5
0,58,169.0,72.0,6.0,89.0,39.1
0,36,176.0,74.0,23.0,108.0,40.8
0,36,156.0,58.0,29.0,112.0,41.1
1,73,187.0,96.0,2.0,91.0,38.0
0,74,163.0,57.0,26.0,102.0,40.7
0,28,176.0,66.0,6.0,86.0,39.6
0,30,163.0,63.0,30.0,111.0,40.9
1,30,194.0,91.0,26.0,112.0,40.7
1,70,189.0,94.0,23.0,107.0,40.5
1,34,187.0,81.0,18.0,107.0,40.3
1,70,184.0,84.0,26.0,110.0,40.7
1,59,182.0,83.0,7.0,89.0,39.4
0,23,167.0,61.0,10.0,92.0,39.6
1,39,171.0,78.0,19.0,94.0,40.7
1,28,188.0,83.0,24.0,102.0,40.8
1,45,181.0,82.0,14.0,86.0,40.1
0,21,176.0,64.0,4.0,75.0,38.9
1,58,149.0,61.0,30.0,105.0,40.8
0,44,154.0,62.0,18.0,96.0,40.4
1,48,195.0,94.0,14.0,100.0,40.1
0,35,163.0,62.0,18.0,100.0,40.1
1,63,196.0,101.0,9.0,95.0,39.5
1,39,192.0,96.0,5.0,88.0,39.4
0,28,164.0,64.0,27.0,107.0,40.9
1,23,176.0,77.0,9.0,82.0,40.0
1,32,176.0,74.0,21.0,106.0,40.5
1,28,176.0,77.0,25.0,96.0,40.9
1,33,174.0,79.0,17.0,100.0,40.5
0,79,174.0,76.0,26.0,112.0,40.7
0,46,159.0,56.0,19.0,102.0,40.4
0,55,176.0,72.0,5.0,84.0,39.3
1,47,187.0,95.0,12.0,90.0,40.4
0,39,175.0,66.0,15.0,86.0,40.3
1,24,163.0,66.0,19.0,118.0,40.5
1,51,177.0,85.0,10.0,87.0,39.8
0,21,162.0,60.0,26.0,98.0,40.6
0,49,152.0,53.0,26.0,104.0,40.7
1,37,188.0,92.0,13.0,93.0,40.1
0,40,145.0,49.0,1.0,87.0,38.0
1,40,169.0,70.0,22.0,101.0,40.5
0,62,181.0,76.0,4.0,87.0,39.0
0,54,161.0,60.0,14.0,96.0,40.4
0,69,169.0,67.0,30.0,113.0,40.8
0,38,153.0,52.0,19.0,100.0,40.4
1,51,172.0,82.0,23.0,103.0,40.5
0,25,159.0,59.0,21.0,96.0,40.9
0,51,141.0,48.0,12.0,87.0,39.9
1,68,171.0,80.0,22.0,95.0,40.5
1,22,200.0,104.0,17.0,92.0,40.3
1,22,183.0,78.0,14.0,109.0,39.9
1,70,186.0,90.0,6.0,84.0,39.3
0,27,175.0,73.0,13.0,93.0,40.0
0,66,157.0,58.0,15.0,88.0,40.4
1,20,203.0,105.0,20.0,98.0,40.6
0,33,169.0,70.0,13.0,89.0,39.8
1,39,192.0,95.0,25.0,99.0,41.3
0,33,166.0,65.0,19.0,100.0,40.3
0,48,166.0,65.0,12.0,97.0,40.2
0,22,163.0,64.0,28.0,105.0,40.9
1,32,188.0,91.0,30.0,128.0,40.9
1,48,188.0,86.0,11.0,91.0,39.6
0,52,157.0,59.0,6.0,78.0,39.4
0,74,163.0,64.0,29.0,106.0,40.8
1,45,171.0,79.0,11.0,87.0,40.0
0,39,158.0,59.0,24.0,97.0,40.7
0,52,174.0,69.0,7.0,88.0,39.2
0,39,166.0,56.0,16.0,100.0,40.3
0,75,158.0,57.0,12.0,87.0,40.0
0,27,168.0,68.0,4.0,90.0,39.0
1,68,203.0,102.0,21.0,111.0,40.9
0,45,166.0,63.0,28.0,121.0,41.1
1,33,167.0,69.0,15.0,87.0,40.5
1,21,186.0,79.0,29.0,111.0,41.0
1,48,186.0,89.0,16.0,91.0,40.5
0,34,173.0,73.0,27.0,103.0,40.8
0,27,180.0,80.0,13.0,93.0,40.0
1,51,179.0,78.0,15.0,89.0,40.0
1,42,183.0,88.0,22.0,106.0,40.3
1,37,176.0,76.0,26.0,115.0,40.5
0,25,152.0,58.0,2.0,86.0,38.1
0,66,153.0,55.0,13.0,90.0,40.0
1,24,193.0,88.0,16.0,94.0,40.1
0,32,150.0,51.0,6.0,87.0,39.3
1,67,186.0,93.0,12.0,93.0,39.7
1,41,186.0,88.0,7.0,86.0,39.5
0,50,164.0,62.0,17.0,107.0,40.4
1,44,195.0,97.0,12.0,91.0,40.2
0,25,158.0,62.0,10.0,90.0,39.7
0,27,166.0,66.0,27.0,106.0,40.5
0,49,173.0,72.0,16.0,94.0,40.3
1,20,181.0,78.0,23.0,102.0,40.6
0,28,166.0,62.0,22.0,99.0,40.5
1,65,182.0,83.0,14.0,91.0,40.3
1,32,168.0,72.0,29.0,102.0,40.8
0,44,181.0,79.0,25.0,100.0,40.8
0,79,170.0,68.0,30.0,111.0,41.2
1,26,190.0,88.0,14.0,95.0,39.7
1,78,190.0,93.0,27.0,115.0,41.1
1,24,178.0,77.0,19.0,98.0,40.1
0,58,156.0,56.0,27.0,117.0,40.7
1,26,191.0,93.0,25.0,105.0,40.9
1,62,182.0,84.0,21.0,106.0,40.5
0,51,180.0,83.0,15.0,87.0,40.5
1,48,184.0,86.0,11.0,95.0,39.9
0,28,171.0,69.0,2.0,75.0,37.8
1,74,189.0,87.0,9.0,93.0,39.8
1,24,170.0,70.0,29.0,99.0,41.2
1,52,185.0,86.0,26.0,98.0,40.7
1,51,184.0,82.0,7.0,86.0,39.5
0,20,147.0,48.0,12.0,88.0,39.6
1,58,189.0,96.0,27.0,107.0,40.8
0,58,127.0,40.0,29.0,102.0,40.8
0,21,163.0,58.0,2.0,84.0,38.1
1,43,187.0,98.0,25.0,97.0,40.7
0,38,163.0,59.0,6.0,76.0,39.5
0,44,162.0,62.0,25.0,102.0,41.1
1,43,192.0,100.0,16.0,100.0,40.5
0,20,175.0,71.0,16.0,98.0,40.2
0,39,161.0,61.0,1.0,82.0,37.7
0,25,173.0,69.0,29.0,117.0,41.0
1,35,190.0,92.0,20.0,94.0,40.8
1,22,185.0,85.0,24.0,107.0,40.4
1,45,184.0,85.0,16.0,91.0,39.9
1,44,171.0,80.0,26.0,112.0,40.8
